step,train_loss,lr,grad_norm,tokens_per_second,elapsed_minutes,tokens_processed,val_loss,val_train_loss
830,3.1274852752685547,0.00028813699371745926,0.18349234759807587,183413.92914488743,22.95617253780365,244776960,,
840,3.0859642028808594,0.00028781805797508075,0.17742840945720673,183454.7601097474,23.224096914132435,247726080,,
850,3.1200177669525146,0.0002874992310209916,0.18286626040935516,183477.5691635723,23.491987975438438,250675200,,
860,3.134293556213379,0.0002871804446452422,0.18592123687267303,183449.00295828897,23.75992075999578,253624320,,
870,3.1151578426361084,0.0002868616720647123,0.18736299872398376,183449.06553407977,24.02785345315933,256573440,,
880,3.145099401473999,0.00028654298973260683,0.18663562834262848,183459.33398338177,24.295771145820616,259522560,,
890,3.0912039279937744,0.00028622433402115277,0.1782604604959488,183444.81319811364,24.563710061709084,262471680,,
900,3.1189801692962646,0.0002858962784498099,0.18428735435009003,178136.7658037134,24.839632896582284,265420800,,
910,3.1509101390838623,0.00028557776739818365,0.18808075785636902,183431.7554331409,25.10759087006251,268369920,,
920,3.1274633407592773,0.00028525926484036584,0.17955899238586426,183415.66157536148,25.37557235956192,271319040,,
930,3.1292269229888916,0.0002849408625691691,0.1742316037416458,183447.19372019003,25.643507794539133,274268160,,
940,3.1323766708374023,0.00028462258999584997,0.19588953256607056,183469.47023884676,25.911410689353943,277217280,,
950,3.1341347694396973,0.0002843044443265203,0.20851147174835205,183499.96467046926,26.17926906347275,280166400,,
960,3.118713140487671,0.0002839862829410897,0.19371020793914795,183444.24188200847,26.447208805878958,283115520,,
970,3.0999464988708496,0.00028366818450661576,0.18135662376880646,183468.3436305656,26.71511334180832,286064640,,
980,3.1298906803131104,0.0002833501129607546,0.19227659702301025,183433.36579032434,26.983068962891895,289013760,,
990,3.1129844188690186,0.0002830321509015833,0.20518580079078674,183459.12718821756,27.250986965497336,291962880,,
1000,3.109163284301758,0.0002827142424150499,0.18959803879261017,183454.1397565868,27.51891224384308,294912000,3.108746290206909,3.1327099800109863
1010,3.0930235385894775,0.00028169701634970417,0.18219198286533356,57291.2841449374,28.376843814055125,297861120,,
1020,3.1310582160949707,0.0002813671419667839,0.1765865832567215,176776.60060678955,28.654889659086862,300810240,,
1030,3.127657413482666,0.0002810495372338278,0.19871260225772858,183425.3061271942,28.922857065995533,303759360,,
1040,3.127554178237915,0.0002807318835120726,0.1885485202074051,183356.4022168897,29.190925165017447,306708480,,
1050,3.104421854019165,0.0002804143550076366,0.20096012949943542,183370.45776016533,29.458972720305123,309657600,,
1060,3.067809581756592,0.0002800968977429003,0.19563910365104675,183388.33269550093,29.726994144916535,312606720,,
1070,3.1326284408569336,0.00027977948400881986,0.18389123678207397,183372.56994738537,29.995038616657258,315555840,,
1080,3.1193323135375977,0.0002794621821445003,0.1887206882238388,183377.77314895534,30.263075470924377,318504960,,
1090,3.119353771209717,0.000279144881485071,0.1876036673784256,183348.82763202421,30.531154644489288,321454080,,
1100,3.0935919284820557,0.0002788277423317749,0.1947360336780548,183400.08175611362,30.799158902963004,324403200,,
1110,3.1295344829559326,0.0002785106101010118,0.19620396196842194,183357.0599606432,31.067226032416027,327352320,,
1120,3.0870282649993896,0.00027819351720655844,0.1777064949274063,183351.17576793343,31.33530176480611,330301440,,
1130,3.047559976577759,0.00027787654901095826,0.17887505888938904,183359.32404856724,31.603365596135458,333250560,,
1140,3.1173617839813232,0.00027755964322921683,0.18185250461101532,183368.83219747344,31.87141551574071,336199680,,
1150,3.114725351333618,0.0002772427504932975,0.18573670089244843,183322.86897554123,32.139532653490704,339148800,,
1160,3.130869150161743,0.000276925914081741,0.19544656574726105,183330.2349109928,32.40763901869456,342097920,,
1170,3.094086170196533,0.0002766091744207279,0.1849241852760315,183330.41424398765,32.67574512163798,345047040,,
1180,3.1333167552948,0.00027629255971084454,0.1907087117433548,183337.59056886798,32.943840726216635,347996160,,
1190,3.089726448059082,0.0002759760243927517,0.19193245470523834,183366.8995007403,33.21189348300298,350945280,,
1200,3.1075847148895264,0.0002756596049400647,0.18656842410564423,183390.3283798027,33.4799119869868,353894400,,
1210,3.0592410564422607,0.0002753431782997552,0.19853045046329498,183327.94165332188,33.748021705945334,356843520,,
1220,3.129329204559326,0.0002750269290563369,0.19303080439567566,183384.75471086742,34.01604835987091,359792640,,
1230,3.1099069118499756,0.00027471057424996144,0.19073514640331268,183281.92831671494,34.284225380420686,362741760,,
1240,3.0977587699890137,0.0002743942561125483,0.1931334137916565,183264.12027537296,34.552428479989366,365690880,,
1250,3.0764474868774414,0.0002740782384767923,0.2011033147573471,183387.84329726308,34.820450615882876,368640000,,
1260,3.0893609523773193,0.00027376235212694206,0.18571682274341583,183413.26555381424,35.0884356101354,371589120,,
1270,3.147338628768921,0.00027344654517120624,0.20232121646404266,183420.21990041796,35.35641044775645,374538240,,
1280,3.0828418731689453,0.00027311985400552976,0.1835467368364334,177245.05575769034,35.63372143904368,377487360,,
1290,3.1036624908447266,0.0002728041263042768,0.17566032707691193,183377.11525658783,35.90175926685333,380436480,,
1300,3.0828006267547607,0.00027248849617684005,0.19276119768619537,183375.39714671604,36.169799594084424,383385600,,
1310,3.1273093223571777,0.0002721729788101418,0.1791531890630722,183385.54044172983,36.43782509565354,386334720,,
1320,3.099656105041504,0.0002718576276160942,0.1959126591682434,183445.90959089232,36.70576241811116,389283840,,
1330,3.1169612407684326,0.00027154199423499645,0.17988932132720947,183222.64405489422,36.974026226997374,392232960,,
1340,3.0979671478271484,0.00027122614879797964,0.18079811334609985,183057.77739207988,37.24253161350886,395182080,,
1350,3.1022257804870605,0.00027091101140903163,0.19286766648292542,183413.59734875063,37.51051612297694,398131200,,
1360,3.075727939605713,0.00027059597491098614,0.17660318315029144,183435.95275776426,37.77846796909968,401080320,,
1370,3.1134958267211914,0.000270280939611409,0.16533401608467102,183386.8699463094,38.04649153153102,404029440,,
1380,3.103506088256836,0.00026996601596829815,0.1940333992242813,183388.63993017373,38.31451251506805,406978560,,
1390,3.120154857635498,0.00026965125011726385,0.18994508683681488,183420.36949129702,38.58248712619146,409927680,,
1400,3.0898659229278564,0.00026933652816125156,0.17930947244167328,183409.20796202729,38.85047804911931,412876800,,
1410,3.0984115600585938,0.00026902186194864146,0.1836002767086029,183417.86455619844,39.11845632394155,415825920,,
1420,3.1342790126800537,0.0002687073208848579,0.1855149269104004,183418.40307067425,39.38643381595612,418775040,,
1430,3.0812151432037354,0.00026839294468488577,0.18905200064182281,183432.10361608205,39.65439129273097,421724160,,
1440,3.1221158504486084,0.0002680785826593533,0.18862617015838623,183427.36245723595,39.922355691591896,424673280,,
1450,3.093552589416504,0.00026776427625354454,0.1858610063791275,183406.53744663167,40.19035051663717,427622400,,
1460,3.0951526165008545,0.0002674500357225083,0.18484589457511902,183381.8918799435,40.45838136275609,430571520,,
1470,3.130927085876465,0.0002671359435185771,0.1922183781862259,183419.2135681191,40.726357658704124,433520640,,
1480,3.0905489921569824,0.00026682185225304736,0.17660681903362274,183356.17662817673,40.9944260875384,436469760,,
1490,3.083597183227539,0.0002665079207712072,0.1960199922323227,183422.99145104978,41.262396876017256,439418880,,
1500,3.1094837188720703,0.00026619412578417526,0.18958306312561035,183429.47595560196,41.5303581794103,442368000,3.104051113128662,3.137317657470703
1510,3.1196799278259277,0.00026520147449336627,0.190195694565773,57952.39773443455,42.37850257555644,445317120,,
1520,3.1193337440490723,0.0002648762153322666,0.18607045710086823,176722.75224866185,42.6566331466039,448266240,,
1530,3.07973575592041,0.0002645628190572589,0.17485909163951874,183415.3297729567,42.92461512883504,451215360,,
1540,3.126586437225342,0.00026424949695927564,0.1749255210161209,183378.4500761948,43.19265100955963,454164480,,
1550,3.0897903442382812,0.0002639363751488902,0.19083750247955322,183425.19188798819,43.46061856746674,457113600,,
1560,3.078061103820801,0.0002636232663663032,0.18968281149864197,183400.05184453633,43.72862287362417,460062720,,
1570,3.1087357997894287,0.0002633102908694527,0.17602938413619995,183398.1293663509,43.99662999312083,463011840,,
1580,3.0819482803344727,0.00026299736754286957,0.17884717881679535,183392.22894242476,44.26464571555456,465960960,,
1590,3.1266050338745117,0.0002626845890890711,0.18476834893226624,183419.42299312007,44.53262171347936,468910080,,
1600,3.087707281112671,0.00026237190232562547,0.19071350991725922,183419.45019120723,44.80059766769409,471859200,,
1610,3.101658344268799,0.0002620593593628457,0.17388109862804413,183433.16721434603,45.068553586800896,474808320,,
1620,3.1516330242156982,0.0002617468842124481,0.18664240837097168,183425.46116634426,45.336520755290984,477757440,,
1630,3.091445207595825,0.0002614344716568176,0.1961541473865509,183398.9505614367,45.60452666282654,480706560,,
1640,3.08221173286438,0.0002611221761751274,0.18500995635986328,183416.10488700523,45.87250752449036,483655680,,
1650,3.0906786918640137,0.0002608099441121654,0.18750865757465363,183384.11851849305,46.14053511222203,486604800,,
1660,3.1145052909851074,0.0002604979001004665,0.19254933297634125,177227.74631532448,46.41787319978078,489553920,,
1670,3.089751720428467,0.0002601747061623774,0.19277240335941315,183263.1156552171,46.68607774575551,492503040,,
1680,3.0570127964019775,0.00025986257037913447,0.19159911572933197,183268.4239755612,46.95427453120549,495452160,,
1690,3.0975403785705566,0.00025955045676386804,0.1884763240814209,183226.964805982,47.22253201405207,498401280,,
1700,3.102006673812866,0.0002592384805798066,0.18917669355869293,183253.9686881271,47.49074995915095,501350400,,
1710,3.066141128540039,0.00025892664284373336,0.18976712226867676,183266.59386005418,47.75894944270452,504299520,,
1720,3.088047742843628,0.0002586149820693829,0.18072105944156647,183319.85049868992,48.02707098325094,507248640,,
1730,3.0918898582458496,0.0002583033265682312,0.19185157120227814,183269.45309217626,48.295266266663866,510197760,,
1740,3.0752525329589844,0.0002579918370816855,0.1920313686132431,183282.36011915223,48.56344266732534,513146880,,
1750,3.089444637298584,0.0002576805008172319,0.1853184700012207,183317.32385732132,48.83156790335973,516096000,,
1760,3.1045405864715576,0.0002573692060649545,0.18577583134174347,183307.45975547706,49.09970757961273,519045120,,
1770,3.0770325660705566,0.00025705799851886784,0.19045114517211914,183253.43385366004,49.36792631944021,521994240,,
1780,3.0896124839782715,0.0002567468725535338,0.1812293529510498,183268.24204849632,49.636123363176985,524943360,,
1790,3.079965591430664,0.000256435840437034,0.1830158829689026,183257.15332550427,49.90433663924535,527892480,,
1800,3.1278629302978516,0.00025612487690367244,0.1843234896659851,183230.8813412361,50.172588376204175,530841600,,
1810,3.0682029724121094,0.00025581414660045594,0.18686243891716003,183322.27396638787,50.44070638418198,533790720,,
1820,3.0951898097991943,0.00025550348818304295,0.18237744271755219,183275.70950098787,50.7088925242424,536739840,,
1830,3.0798301696777344,0.00025519286841610964,0.17855043709278107,183257.36509559743,50.97710550228755,539688960,,
1840,3.099789619445801,0.0002548823045613469,0.1883433759212494,183220.7850004526,51.24537201722463,542638080,,
1850,3.069929838180542,0.00025457190041938146,0.19042177498340607,183257.3759556154,51.513584975401564,545587200,,
1860,3.054288387298584,0.0002542616775000653,0.18677213788032532,183289.86131382384,51.78175039291382,548536320,,
1870,3.0867199897766113,0.0002539515194700796,0.19692188501358032,183274.59613310712,52.04993815024694,551485440,,
1880,3.0730466842651367,0.0002536414853976989,0.2154311239719391,183260.8077857635,52.31814608176549,554434560,,
1890,3.0933282375335693,0.0002533314961717538,0.19135388731956482,183246.78261984896,52.586374553044635,557383680,,
1900,3.1192803382873535,0.0002530216782452702,0.2029304951429367,183270.75919085497,52.854567937056224,560332800,,
1910,3.0589771270751953,0.0002527118849184679,0.18937049806118011,183229.9965098994,53.1228209733963,563281920,,
1920,3.062765121459961,0.00025240232138047235,0.18209266662597656,183286.42024786264,53.390991405646005,566231040,,
1930,3.106560707092285,0.0002520928280727442,0.17765848338603973,183271.89152015973,53.659183128674826,569180160,,
1940,3.0607848167419434,0.0002517834209782605,0.18199962377548218,183266.94956213524,53.927382079760235,572129280,,
1950,3.076389789581299,0.0002514741702832051,0.1847539097070694,183273.16235244606,54.195571931203204,575078400,,
1960,3.0829434394836426,0.0002511649608585076,0.17783521115779877,183248.0503892125,54.46379853884379,578027520,,
1970,3.103026866912842,0.0002508558915253339,0.18818716704845428,183256.1705014787,54.73201326131821,580976640,,
1980,3.0594325065612793,0.0002505470152747636,0.18842458724975586,183297.27077212252,55.00016783078512,583925760,,
1990,3.0984549522399902,0.00025023824450837954,0.1923750340938568,183296.46406816778,55.26832359631856,586874880,,
2000,3.0966920852661133,0.00024992955843154615,0.2012270838022232,183282.5420742477,55.53649971882502,589824000,3.0661585330963135,3.0825541019439697
2010,3.103208303451538,0.0002484666470765393,0.17754612863063812,38633.414065132194,56.80876628160477,592773120,,
2020,3.0620670318603516,0.0002481468054762395,0.183619886636734,176467.8724333117,57.08729858398438,595722240,,
2030,3.121211051940918,0.00024783905822880174,0.2096882462501526,183390.80691546475,57.35531638860702,598671360,,
2040,3.0595428943634033,0.0002475313844185246,0.1910163313150406,183342.25099741726,57.6234051823616,601620480,,
2050,3.067824363708496,0.00024721065483574865,0.19084976613521576,175810.33449430118,57.902979203065236,604569600,,
2060,3.046705722808838,0.0002469032134773088,0.1783449500799179,183341.063448814,58.171069741249084,607518720,,
2070,3.094071865081787,0.0002465960018771792,0.18350718915462494,183417.67145329303,58.439048290252686,610467840,,
2080,3.0656700134277344,0.00024628892447165173,0.1910443902015686,183418.21268640732,58.70702605247497,613416960,,
2090,3.0703530311584473,0.0002459819614003469,0.19936765730381012,183409.31946181552,58.975016816457114,616366080,,
2100,3.081709146499634,0.00024567522590261014,0.18355244398117065,183472.49636629847,59.242915292580925,619315200,,
2110,3.090075969696045,0.00024536846697330083,0.20243343710899353,183376.55795476297,59.51095395882924,622264320,,
2120,3.0556201934814453,0.0002450618362977023,0.18126094341278076,183399.1572209609,59.778959552447,625213440,,
2130,3.0581626892089844,0.0002447553355100812,0.1834191083908081,183396.11991667582,60.046969596544905,628162560,,
2140,3.0533406734466553,0.00024444892928701006,0.1884409785270691,183390.28759562882,60.314988168080646,631111680,,
2150,3.0891923904418945,0.00024414264291909907,0.16735494136810303,183376.4927098928,60.583026893933614,634060800,,
2160,3.0843164920806885,0.0002438364744199006,0.19267340004444122,183376.0305600581,60.85106630325318,637009920,,
2170,3.0890183448791504,0.00024353051379617137,0.19740675389766693,183448.4533814386,61.11899991035462,639959040,,
2180,3.066544532775879,0.00024322474324570982,0.1950046569108963,183454.66215896944,61.38692441383998,642908160,,
2190,3.066330671310425,0.00024291907955451404,0.18164922297000885,183450.49934759014,61.654855032761894,645857280,,
2200,3.0845065116882324,0.00024261352878957937,0.1835547536611557,183440.7406081818,61.922799889246626,648806400,,
2210,3.0757687091827393,0.00024230809011583585,0.19823506474494934,183461.2196502677,62.190714824199674,651755520,,
2220,3.101414203643799,0.00024200273310762932,0.18869400024414062,183415.9906592602,62.45869583288829,654704640,,
2230,3.097388744354248,0.00024169747850094706,0.18394486606121063,183404.3483346835,62.72669386466344,657653760,,
2240,3.06176495552063,0.0002413923282180867,0.17824947834014893,183377.4985734677,62.994731120268504,660602880,,
2250,3.0491538047790527,0.00024108729568116292,0.1728832721710205,183388.7378104627,63.26275196472804,663552000,,
2260,3.0917482376098633,0.00024078247303255338,0.19418427348136902,183436.86950295817,63.53070247173309,666501120,,
2270,3.067509889602661,0.00024047783165624954,0.18197959661483765,183470.00361377667,63.79860459566116,669450240,,
2280,3.0867197513580322,0.00024017326092162227,0.18655365705490112,183417.43211504497,64.06658350229263,672399360,,
2290,3.0646495819091797,0.00023986875487310168,0.18124006688594818,183407.8291831663,64.3345764319102,675348480,,
2300,3.088803291320801,0.00023956434057475834,0.19428369402885437,183329.93874060284,64.602683254083,678297600,,
2310,3.110342502593994,0.00023926010542408017,0.18787157535552979,183433.53988468644,64.87063860495886,681246720,,
2320,3.088700771331787,0.00023895603310434941,0.19606918096542358,183411.47877713185,65.13862620592117,684195840,,
2330,3.0737454891204834,0.00023865205434962767,0.18661533296108246,183402.80646980804,65.40662647883097,687144960,,
2340,3.0792593955993652,0.00023834817272735267,0.181217759847641,183386.80197526002,65.67465014855067,690094080,,
2350,3.035317897796631,0.00023804446472524982,0.17234660685062408,183389.17827305608,65.94267035325369,693043200,,
2360,3.0971004962921143,0.0002377408858334738,0.18695172667503357,183407.8699751427,66.21066322724025,695992320,,
2370,3.071469783782959,0.00023743744470328462,0.1835460513830185,183422.22443846904,66.47863513628641,698941440,,
2380,3.0569441318511963,0.00023713419288810573,0.18337483704090118,183426.94629148243,66.74660014311472,701890560,,
2390,3.046560525894165,0.0002368310903119731,0.18442220985889435,183456.75179825205,67.01452160278956,704839680,,
2400,3.0677683353424072,0.00023652810490286977,0.1939885914325714,183440.74876950384,67.28246647119522,707788800,,
2410,3.104571580886841,0.00023622527632472494,0.17848026752471924,183446.07010607136,67.5504035393397,710737920,,
2420,3.0717613697052,0.00023592230215293983,0.1878202259540558,183068.23509102734,67.81889363129933,713687040,,
2430,3.073378086090088,0.00023560401007313323,0.19169071316719055,174375.46226469966,68.10076816082001,716636160,,
2440,3.0784077644348145,0.0002353000548895628,0.19490189850330353,182768.56249929816,68.36969843705495,719585280,,
2450,3.047377824783325,0.0002349977144785686,0.18122181296348572,183409.18348648216,68.6376893877983,722534400,,
2460,3.0665602684020996,0.000234695468570264,0.18966640532016754,183393.93377245555,68.9057026386261,725483520,,
2470,3.0241892337799072,0.00023439344676694227,0.1960143893957138,183446.0510618829,69.17363972266516,728432640,,
2480,3.075474739074707,0.00023409153397830568,0.20339617133140564,183433.59156901378,69.44159502983094,731381760,,
2490,3.024007797241211,0.0002337898110148842,0.18210569024085999,183456.67289173722,69.70951659679413,734330880,,
2500,3.055147409439087,0.00023348825955646723,0.19365239143371582,183483.64926979342,69.97739879687627,737280000,3.104553461074829,3.0889315605163574
2510,3.0828990936279297,0.0002329332140220054,0.1723235845565796,99621.57440494672,70.47078589995702,740229120,,
2520,3.068946123123169,0.00023263206913811958,0.1884152740240097,183491.53169037224,70.73865658839544,743178240,,
2530,3.0751211643218994,0.0002323310361968932,0.1886564940214157,183456.99668097164,71.00657770236333,746127360,,
2540,3.10201096534729,0.00023203006296969075,0.18079668283462524,183422.74393919684,71.27454884052277,749076480,,
2550,3.036247730255127,0.00023172924419748416,0.19504259526729584,183454.49346620814,71.54247361024221,752025600,,
2560,3.066718578338623,0.0002314286259480811,0.19714753329753876,183459.2441906874,71.81039143800736,754974720,,
2570,3.085129499435425,0.00023112808505254353,0.1924770474433899,183443.62432050664,72.07833207845688,757923840,,
2580,3.0414466857910156,0.00023082768927656466,0.1855367124080658,183441.78254283426,72.34627540111542,760872960,,
2590,3.0140068531036377,0.00023052747146539324,0.1910814493894577,183444.55474514907,72.61421469847362,763822080,,
2600,3.0483481884002686,0.00023022739329107538,0.19544214010238647,183442.555159984,72.88215690453848,766771200,,
2610,3.105430841445923,0.00022992742194688428,0.22655364871025085,183448.16499094336,73.15009092489878,769720320,,
2620,3.0588057041168213,0.0002296275147766144,0.19871161878108978,183373.6546029753,73.41813380320868,772669440,,
2630,3.0771563053131104,0.00022932776054917665,0.18247321248054504,183390.14892957328,73.6861525853475,775618560,,
